timestamp,joint_positions,joint_velocities,object_position,target_position,last_action,interpered_actions
1745586299.067349,"[0.001667769199364736, 0.009417182749939523, 0.0032586531782964425, 0.028938004131149775, 0.05631361381235324, 0.02273872569403057, 0.08759411632095626, -0.040082411665061955, -0.040082411665061955]","[0.0012567549872367116, -6.769847684380615e-05, -0.0013883324406929517, -0.0012151016699246046, 0.0001956783321112823, -0.0014465536882661129, -0.0005766440149519248, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.0771806,"[0.001667769199364736, 0.009417182749939523, 0.0032586531782964425, 0.028938004131149775, 0.05631361381235324, 0.02273872569403057, 0.08759411632095626, -0.040082411665061955, -0.040082411665061955]","[0.0012567549872367116, -6.769847684380615e-05, -0.0013883324406929517, -0.0012151016699246046, 0.0001956783321112823, -0.0014465536882661129, -0.0005766440149519248, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.0873508,"[0.0016623462170529595, 0.009414991357977076, 0.0032624280551216966, 0.028940767941101342, 0.05631704237624945, 0.022685682010004093, 0.08758957986082827, -0.039772793336887845, -0.039772793336887845]","[-0.0006211115899590499, -0.0013005446823151317, 0.0007078849551793195, 0.000789571108845723, 0.00041329504785868093, -0.0006484901927788386, -0.0009697496392502023, 0.006942972267318086, 0.006942972267318086]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.0971923,"[0.0016623462170529595, 0.009414991357977076, 0.0032624280551216966, 0.028940767941101342, 0.05631704237624945, 0.022685682010004093, 0.08758957986082827, -0.039772793336887845, -0.039772793336887845]","[-0.0006211115899590499, -0.0013005446823151317, 0.0007078849551793195, 0.000789571108845723, 0.00041329504785868093, -0.0006484901927788386, -0.0009697496392502023, 0.006942972267318086, 0.006942972267318086]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1072798,"[0.0016623462170529595, 0.009414991357977076, 0.0032624280551216966, 0.028940767941101342, 0.05631704237624945, 0.022685682010004093, 0.08758957986082827, -0.039772793336887845, -0.039772793336887845]","[-0.0006211115899590499, -0.0013005446823151317, 0.0007078849551793195, 0.000789571108845723, 0.00041329504785868093, -0.0006484901927788386, -0.0009697496392502023, 0.006942972267318086, 0.006942972267318086]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1171126,"[0.0016623462170547926, 0.00941838325246902, 0.003260425880640243, 0.02893863939183028, 0.0563128559720248, 0.022645664447707325, 0.08759563018771033, -0.039772793336887845, -0.039772793336887845]","[-0.001192630264539561, -0.000454915643667975, -0.0010518169680471439, -0.0004525959349991814, -0.00036236833768296645, -0.001455899005732602, 0.0009189435795216718, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1271293,"[0.0016623462170547926, 0.00941838325246902, 0.003260425880640243, 0.02893863939183028, 0.0563128559720248, 0.022645664447707325, 0.08759563018771033, -0.039772793336887845, -0.039772793336887845]","[-0.001192630264539561, -0.000454915643667975, -0.0010518169680471439, -0.0004525959349991814, -0.00036236833768296645, -0.001455899005732602, 0.0009189435795216718, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1373653,"[0.0016623462170547926, 0.00941838325246902, 0.003260425880640243, 0.02893863939183028, 0.0563128559720248, 0.022645664447707325, 0.08759563018771033, -0.039772793336887845, -0.039772793336887845]","[-0.001192630264539561, -0.000454915643667975, -0.0010518169680471439, -0.0004525959349991814, -0.00036236833768296645, -0.001455899005732602, 0.0009189435795216718, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1474333,"[0.0016607116315990704, 0.009417591467311248, 0.003263217006753802, 0.028940305085875195, 0.05631041847574994, 0.022597684371564064, 0.08759487907886376, -0.039772793336887845, -0.039772793336887845]","[-0.0012889721209515088, -0.0010481077220564196, 0.0007655808741454349, 0.0006649787042526732, 0.0009056801815449023, -0.0010762494495179051, -0.0006262268015259323, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.157256,"[0.0016607116315990704, 0.009417591467311248, 0.003263217006753802, 0.028940305085875195, 0.05631041847574994, 0.022597684371564064, 0.08759487907886376, -0.039772793336887845, -0.039772793336887845]","[-0.0012889721209515088, -0.0010481077220564196, 0.0007655808741454349, 0.0006649787042526732, 0.0009056801815449023, -0.0010762494495179051, -0.0006262268015259323, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1675403,"[0.0016607116315990704, 0.009417591467311248, 0.003263217006753802, 0.028940305085875195, 0.05631041847574994, 0.022597684371564064, 0.08759487907886376, -0.039772793336887845, -0.039772793336887845]","[-0.0012889721209515088, -0.0010481077220564196, 0.0007655808741454349, 0.0006649787042526732, 0.0009056801815449023, -0.0010762494495179051, -0.0006262268015259323, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1771278,"[0.0016607116315990704, 0.009417591467311248, 0.003263217006753802, 0.028940305085875195, 0.05631041847574994, 0.022597684371564064, 0.08759487907886376, -0.039772793336887845, -0.039772793336887845]","[-0.0012889721209515088, -0.0010481077220564196, 0.0007655808741454349, 0.0006649787042526732, 0.0009056801815449023, -0.0010762494495179051, -0.0006262268015259323, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1872456,"[0.0016643441579078505, 0.009419936863819589, 0.0032631380888678944, 0.02894248826035284, 0.056313613649448244, 0.022544936469043986, 0.08759067982601376, -0.039772793336887845, -0.039772793336887845]","[-0.00033141934116136864, 0.0004944718415735848, 0.0007886416367834534, 0.0019323720282796641, 0.0003881284907539492, -0.0015960251457724348, 0.0005537783782493528, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.1972404,"[0.0016643441579078505, 0.009419936863819589, 0.0032631380888678944, 0.02894248826035284, 0.056313613649448244, 0.022544936469043986, 0.08759067982601376, -0.039772793336887845, -0.039772793336887845]","[-0.00033141934116136864, 0.0004944718415735848, 0.0007886416367834534, 0.0019323720282796641, 0.0003881284907539492, -0.0015960251457724348, 0.0005537783782493528, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2072134,"[0.0016643441579078505, 0.009419936863819589, 0.0032631380888678944, 0.02894248826035284, 0.056313613649448244, 0.022544936469043986, 0.08759067982601376, -0.039772793336887845, -0.039772793336887845]","[-0.00033141934116136864, 0.0004944718415735848, 0.0007886416367834534, 0.0019323720282796641, 0.0003881284907539492, -0.0015960251457724348, 0.0005537783782493528, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2174106,"[0.0016623462170548154, 0.009420007504966521, 0.0032593459065319093, 0.02894071416983568, 0.056313589746916144, 0.02251551728154677, 0.08758986219003717, -0.039772793336887845, -0.039772793336887845]","[-0.0008332698099168572, 0.0006953782357091518, -0.0005830647745010376, 0.0004720858224958568, -0.0003979943146005772, -0.00017314498151312752, -0.0020160818211739677, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2272046,"[0.0016623462170548154, 0.009420007504966521, 0.0032593459065319093, 0.02894071416983568, 0.056313589746916144, 0.02251551728154677, 0.08758986219003717, -0.039772793336887845, -0.039772793336887845]","[-0.0008332698099168572, 0.0006953782357091518, -0.0005830647745010376, 0.0004720858224958568, -0.0003979943146005772, -0.00017314498151312752, -0.0020160818211739677, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2373958,"[0.0016623462170548154, 0.009420007504966521, 0.0032593459065319093, 0.02894071416983568, 0.056313589746916144, 0.02251551728154677, 0.08758986219003717, -0.039772793336887845, -0.039772793336887845]","[-0.0008332698099168572, 0.0006953782357091518, -0.0005830647745010376, 0.0004720858224958568, -0.0003979943146005772, -0.00017314498151312752, -0.0020160818211739677, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2472484,"[0.0016643441579078505, 0.009423012481950321, 0.0032622702008488773, 0.02894076478722507, 0.056314370006121536, 0.022487223961603853, 0.08759327658754623, -0.039772793336887845, -0.039772793336887845]","[-0.0005226838388465573, 0.0010652899874586009, -0.00031914325316376114, 0.0007844286323531284, -0.0013124689092309713, 0.00012054601546153886, 9.898310478820567e-05, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2573156,"[0.0016643441579078505, 0.009423012481950321, 0.0032622702008488773, 0.02894076478722507, 0.056314370006121536, 0.022487223961603853, 0.08759327658754623, -0.039772793336887845, -0.039772793336887845]","[-0.0005226838388465573, 0.0010652899874586009, -0.00031914325316376114, 0.0007844286323531284, -0.0013124689092309713, 0.00012054601546153886, 9.898310478820567e-05, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.267238,"[0.0016643441579078505, 0.009423012481950321, 0.0032622702008488773, 0.02894076478722507, 0.056314370006121536, 0.022487223961603853, 0.08759327658754623, -0.039772793336887845, -0.039772793336887845]","[-0.0005226838388465573, 0.0010652899874586009, -0.00031914325316376114, 0.0007844286323531284, -0.0013124689092309713, 0.00012054601546153886, 9.898310478820567e-05, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2772985,"[0.0016643441579078505, 0.009423012481950321, 0.0032622702008488773, 0.02894076478722507, 0.056314370006121536, 0.022487223961603853, 0.08759327658754623, -0.039772793336887845, -0.039772793336887845]","[-0.0005226838388465573, 0.0010652899874586009, -0.00031914325316376114, 0.0007844286323531284, -0.0013124689092309713, 0.00012054601546153886, 9.898310478820567e-05, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.287204,"[0.001666056678639043, 0.009419224410204152, 0.0032587687408510944, 0.028938691881000622, 0.056312812341428195, 0.02246113117011994, 0.08759215220215022, -0.039772793336887845, -0.039772793336887845]","[0.0007299566015998933, -0.0001278310732807274, -0.00016557368219042407, -0.0010832957990220189, -0.0005241852022370575, 0.0002501679010158606, 0.0004691705673958291, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.2972007,"[0.001666056678639043, 0.009419224410204152, 0.0032587687408510944, 0.028938691881000622, 0.056312812341428195, 0.02246113117011994, 0.08759215220215022, -0.03824867001734674, -0.03824867001734674]","[0.0007299566015998933, -0.0001278310732807274, -0.00016557368219042407, -0.0010832957990220189, -0.0005241852022370575, 0.0002501679010158606, 0.0004691705673958291, 0.02640350049417852, 0.02640350049417852]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.307556,"[0.001666056678639043, 0.009419224410204152, 0.0032587687408510944, 0.028938691881000622, 0.056312812341428195, 0.02246113117011994, 0.08759215220215022, -0.03824867001734674, -0.03824867001734674]","[0.0007299566015998933, -0.0001278310732807274, -0.00016557368219042407, -0.0010832957990220189, -0.0005241852022370575, 0.0002501679010158606, 0.0004691705673958291, 0.02640350049417852, 0.02640350049417852]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.3171904,"[0.0016643441580563327, 0.009417588523873865, 0.003258993820386126, 0.028942407753240307, 0.05631067899197581, 0.02243728931463318, 0.08759487397894217, -0.03824867001734674, -0.03824867001734674]","[0.0008392491433596569, -0.0001316059122436809, 0.0008624797680959889, 0.001087422757374312, -0.0018019275850230105, -0.0003458250001080768, 0.001796141177172343, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.327211,"[0.0016643441580563327, 0.009417588523873865, 0.003258993820386126, 0.028942407753240307, 0.05631067899197581, 0.02243728931463318, 0.08759487397894217, -0.03824867001734674, -0.03824867001734674]","[0.0008392491433596569, -0.0001316059122436809, 0.0008624797680959889, 0.001087422757374312, -0.0018019275850230105, -0.0003458250001080768, 0.001796141177172343, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.337153,"[0.0016643441580563327, 0.009417588523873865, 0.003258993820386126, 0.028942407753240307, 0.05631067899197581, 0.02243728931463318, 0.08759487397894217, -0.03824867001734674, -0.03824867001734674]","[0.0008392491433596569, -0.0001316059122436809, 0.0008624797680959889, 0.001087422757374312, -0.0018019275850230105, -0.0003458250001080768, 0.001796141177172343, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.3471506,"[0.0016643441579078505, 0.009423008235715402, 0.00326010445270657, 0.02894006947926009, 0.05630918317311877, 0.022411008274868305, 0.08759085367629504, -0.03824867001734674, -0.03824867001734674]","[0.00012688115258013916, 0.0009048425368058692, 0.0006197939037048901, -0.00023783389112271155, -0.0019943460647989276, -0.0005891523315876508, 0.0001908428017873651, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.3572068,"[0.0016643441579078505, 0.009423008235715402, 0.00326010445270657, 0.02894006947926009, 0.05630918317311877, 0.022411008274868305, 0.08759085367629504, -0.03824867001734674, -0.03824867001734674]","[0.00012688115258013916, 0.0009048425368058692, 0.0006197939037048901, -0.00023783389112271155, -0.0019943460647989276, -0.0005891523315876508, 0.0001908428017873651, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.3671813,"[0.0016643441579078505, 0.009423008235715402, 0.00326010445270657, 0.02894006947926009, 0.05630918317311877, 0.022411008274868305, 0.08759085367629504, -0.03824867001734674, -0.03824867001734674]","[0.00012688115258013916, 0.0009048425368058692, 0.0006197939037048901, -0.00023783389112271155, -0.0019943460647989276, -0.0005891523315876508, 0.0001908428017873651, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.377186,"[0.0016643441579078505, 0.009423008235715402, 0.00326010445270657, 0.02894006947926009, 0.05630918317311877, 0.022411008274868305, 0.08759085367629504, -0.03824867001734674, -0.03824867001734674]","[0.00012688115258013916, 0.0009048425368058692, 0.0006197939037048901, -0.00023783389112271155, -0.0019943460647989276, -0.0005891523315876508, 0.0001908428017873651, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.3872693,"[0.0016676893157104192, 0.009421013783366905, 0.0032591088533841512, 0.028940625077455095, 0.0563150881876432, 0.0223925343663125, 0.0875862308070654, -0.03824867001734674, -0.03824867001734674]","[0.0008708437113599806, 0.0006256990863331212, 0.00013389032450586614, -0.0002658037498725913, 0.0010731662165162886, -0.0029167260062729896, -0.002485200204193078, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.3973186,"[0.0016676893157104192, 0.009421013783366905, 0.0032591088533841512, 0.028940625077455095, 0.0563150881876432, 0.0223925343663125, 0.0875862308070654, -0.03824867001734674, -0.03824867001734674]","[0.0008708437113599806, 0.0006256990863331212, 0.00013389032450586614, -0.0002658037498725913, 0.0010731662165162886, -0.0029167260062729896, -0.002485200204193078, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.407287,"[0.0016676893157104192, 0.009421013783366905, 0.0032591088533841512, 0.028940625077455095, 0.0563150881876432, 0.0223925343663125, 0.0875862308070654, -0.03824867001734674, -0.03824867001734674]","[0.0008708437113599806, 0.0006256990863331212, 0.00013389032450586614, -0.0002658037498725913, 0.0010731662165162886, -0.0029167260062729896, -0.002485200204193078, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.4171922,"[0.0016643441592441893, 0.00941930071351682, 0.003260740395113095, 0.02893800323561413, 0.056314774264105076, 0.02238140029548097, 0.08759196900063682, -0.03824867001734674, -0.03824867001734674]","[0.0006248111277648834, -0.0003551526095679998, 0.0003749725345055263, -0.00039805390114903397, 0.0004443418806801343, -0.0005639330735191731, -0.00018048319862455235, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.4273715,"[0.0016643441592441893, 0.00941930071351682, 0.003260740395113095, 0.02893800323561413, 0.056314774264105076, 0.02238140029548097, 0.08759196900063682, -0.03824867001734674, -0.03824867001734674]","[0.0006248111277648834, -0.0003551526095679998, 0.0003749725345055263, -0.00039805390114903397, 0.0004443418806801343, -0.0005639330735191731, -0.00018048319862455235, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.4375467,"[0.0016643441592441893, 0.00941930071351682, 0.003260740395113095, 0.02893800323561413, 0.056314774264105076, 0.02238140029548097, 0.08759196900063682, -0.03824867001734674, -0.03824867001734674]","[0.0006248111277648834, -0.0003551526095679998, 0.0003749725345055263, -0.00039805390114903397, 0.0004443418806801343, -0.0005639330735191731, -0.00018048319862455235, 0.0, 0.0]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.447449,"[0.00166647471351771, 0.009421923650319242, 0.0032631338658202823, 0.02893859901992135, 0.05631394618317062, 0.022364767229771765, 0.0875927217704483, -0.03629935505799949, -0.03629935505799949]","[0.0009244647886480988, 0.000394791234148899, 0.000725395689435122, -0.0002463023048785561, -0.00047313482218695323, -0.0014681132847032632, 0.0006455347128704245, 0.050802188080262205, 0.050802188080262205]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.4571958,"[0.00166647471351771, 0.009421923650319242, 0.0032631338658202823, 0.02893859901992135, 0.05631394618317062, 0.022364767229771765, 0.0875927217704483, -0.03629935505799949, -0.03629935505799949]","[0.0009244647886480988, 0.000394791234148899, 0.000725395689435122, -0.0002463023048785561, -0.00047313482218695323, -0.0014681132847032632, 0.0006455347128704245, 0.050802188080262205, 0.050802188080262205]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1745586299.4673316,"[0.00166647471351771, 0.009421923650319242, 0.0032631338658202823, 0.02893859901992135, 0.05631394618317062, 0.022364767229771765, 0.0875927217704483, -0.03629935505799949, -0.03629935505799949]","[0.0009244647886480988, 0.000394791234148899, 0.000725395689435122, -0.0002463023048785561, -0.00047313482218695323, -0.0014681132847032632, 0.0006455347128704245, 0.050802188080262205, 0.050802188080262205]","[0.5, 0.4, 0.055]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]",[0. 0. 0. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
